Title,Price,Bedrooms,Bathrooms,Areas,Location,Url
"Fully-Furnished: 2 1/2 Storey Semi-D, New Haven, Presint 18, Putrajaya",RM 1 450 000,5 Bedrooms,4 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Furnished+2+1+2+Storey+Semi+D+New+Haven+Presint+18+Putrajaya-85042962.htm
"Partially-Furnished: 2 Storey Bungalow, Presint 14, Putrajaya",RM 2 800 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,https://www.mudah.my/Partially+Furnished+2+Storey+Bungalow+Presint+14+Putrajaya-85388889.htm
Booking RM3k ( NEW HOUSE ) Astana Semi Detached Presint 8 Putrajaya,RM 3 293 100,6 Bedrooms,6 Bathrooms,6588 sq.ft.,Putrajaya,https://www.mudah.my/Booking+RM3k+NEW+HOUSE+Astana+Semi+Detached+Presint+8+Putrajaya-85479477.htm
Beautiful Bungalow Desa Pinggiran Putra Sebelah Putrajaya,RM 1 599 000,5 Bedrooms,5 Bathrooms,7200 sq.ft.,Putrajaya,https://www.mudah.my/Beautiful+Bungalow+Desa+Pinggiran+Putra+Sebelah+Putrajaya-88386613.htm
[FREEHOLD] Luxury 3.5 storeys ENDLOT BUNGALOW VVIP area Country Height,RM 5 550 000,10 Bedrooms,9 Bathrooms,11177 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+Luxury+3+5+storeys+ENDLOT+BUNGALOW+VVIP+area+Country+Height-87403567.htm
Storey Semi D Mydiva Homes Cyberjaya,RM 1 699 888,6 Bedrooms,6 Bathrooms,3856 sq.ft.,Putrajaya,https://www.mudah.my/Storey+Semi+D+Mydiva+Homes+Cyberjaya-87082840.htm
(Brand New) Double Story Corner Lot Taman Warisan Putra Fasa2 Jenderam,RM 600 000,5 Bedrooms,3 Bathrooms,2489 sq.ft.,Putrajaya,https://www.mudah.my/+Brand+New+Double+Story+Corner+Lot+Taman+Warisan+Putra+Fasa2+Jenderam-87024287.htm
Fera Twinvilla 3 Storey Semi - Detached Villa House for SALE!!!,RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,https://www.mudah.my/Fera+Twinvilla+3+Storey+Semi+Detached+Villa+House+for+SALE+-86717486.htm
"FREEHOLD | BEAUTIFUL 2 1/2 Stry Semi-D New Haven Presint 18, Putrajaya",RM 1 400 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+BEAUTIFUL+2+1+2+Stry+Semi+D+New+Haven+Presint+18+Putrajaya-88419468.htm
[2021 PROMO] 54x70 Wide Land Gated Guarded Garden House in Township,RM 680 000,4 Bedrooms,4 Bathrooms,4360 sq.ft.,Putrajaya,https://www.mudah.my/+2021+PROMO+54x70+Wide+Land+Gated+Guarded+Garden+House+in+Township-86060418.htm
ENDLOT 2 Storey Terrace House Presint 14G Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/ENDLOT+2+Storey+Terrace+House+Presint+14G+Putrajaya-88132677.htm
[below market value] corner lot semi-d 2 storey presint 16 putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/+below+market+value+corner+lot+semi+d+2+storey+presint+16+putrajaya-88415145.htm
6BEDROOMS!! Triple Storey Hyperlink Duta Villa Presint 14 Putrajaya,RM 1 400 000,6 Bedrooms,6 Bathrooms,3864 sq.ft.,Putrajaya,https://www.mudah.my/6BEDROOMS+Triple+Storey+Hyperlink+Duta+Villa+Presint+14+Putrajaya-85737374.htm
"Corner Lot Precinct 11, Putrajaya for Sale",RM 950 000,4 Bedrooms,3 Bathrooms,3287 sq.ft.,Putrajaya,https://www.mudah.my/Corner+Lot+Precinct+11+Putrajaya+for+Sale-88410326.htm
"[NEGO] NEW UNIT 2 Storey Terrace, Presint 12, Putrajaya",RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,https://www.mudah.my/+NEGO+NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-88409626.htm
NICE TO STAY| 2-Storey House at Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/NICE+TO+STAY+2+Storey+House+at+Presint+14+Putrajaya-88409991.htm
Fully RENO Furnished Double Storey Precint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Fully+RENO+Furnished+Double+Storey+Precint+14+Putrajaya-88408512.htm
"3 storey hyperlink terrace duta villa presint 14, putrajaya",RM 1 150 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,https://www.mudah.my/3+storey+hyperlink+terrace+duta+villa+presint+14+putrajaya-88118098.htm
End Lot With Extra Land.Double Storey Precint 9 Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2551 sq.ft.,Putrajaya,https://www.mudah.my/End+Lot+With+Extra+Land+Double+Storey+Precint+9+Putrajaya-87067574.htm
"Double Storey SemiD Myra Presint 11, Putrajaya",RM 1 550 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+SemiD+Myra+Presint+11+Putrajaya-86806279.htm
FULLY FURNISHED Double Storey Terrace Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+Double+Storey+Terrace+Presint+14+Putrajaya-88405792.htm
"Fully Furnished 2 Sty Int Terrace THE PINES, Presint 11, Putrajaya",RM 780 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Furnished+2+Sty+Int+Terrace+THE+PINES+Presint+11+Putrajaya-85204903.htm
Double Storey Presint 14 FULLY FURNISHED PUTRAJAYA,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Presint+14+FULLY+FURNISHED+PUTRAJAYA-88404539.htm
FACING PADANG Semi D Taman Desa Saujana Sungai Merab,RM 590 000,4 Bedrooms,3 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/FACING+PADANG+Semi+D+Taman+Desa+Saujana+Sungai+Merab-87158048.htm
11000 sqft Full furnished Bungalow 2.5 storey Presint 10 Putrajaya,RM 4 250 000,More than 10 Bedroom,9 Bathrooms,11000 sq.ft.,Putrajaya,https://www.mudah.my/11000+sqft+Full+furnished+Bungalow+2+5+storey+Presint+10+Putrajaya-88021538.htm
Furnished Corner Lot Precint 16 Bunga bank tengah rendah untung beli,RM 1 500 000,5 Bedrooms,4 Bathrooms,3989 sq.ft.,Putrajaya,https://www.mudah.my/Furnished+Corner+Lot+Precint+16+Bunga+bank+tengah+rendah+untung+beli-86716462.htm
[Superlink 26x85] Free HOC {Below Market } Lelong Unit! Call Me Now!!!,RM 298 000,4 Bedrooms,4 Bathrooms,2990 sq.ft.,Putrajaya,https://www.mudah.my/+Superlink+26x85+Free+HOC+Below+Market+Lelong+Unit+Call+Me+Now+-88403867.htm
"Semi-d taman putra perdana,puchong",RM 580 000,4 Bedrooms,3 Bathrooms,1730 sq.ft.,Putrajaya,https://www.mudah.my/Semi+d+taman+putra+perdana+puchong-88292829.htm
Double storey presint 14 fully furnished,RM 965 000,4 Bedrooms,2 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Double+storey+presint+14+fully+furnished-88402804.htm
Attractive Double Storey Fully Furnished Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Attractive+Double+Storey+Fully+Furnished+Presint+14+Putrajaya-88399598.htm
"FREEHOLD | END LOT 2 Storey Terrace Precint 14C, Putrajaya 2600sqft",RM 890 000,4 Bedrooms,3 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+END+LOT+2+Storey+Terrace+Precint+14C+Putrajaya+2600sqft-88398879.htm
Bungalow at Kg. Abu Bakar Baginda (Next to Gate 1 Putrajaya),RM 1 350 000,5 Bedrooms,5 Bathrooms,15000 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+at+Kg+Abu+Bakar+Baginda+Next+to+Gate+1+Putrajaya+-88398655.htm
FREEHOLD PRIVATE SWIMMING POOL3 Stry Semi-D Fera Twinvilla Presint 8,RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+PRIVATE+SWIMMING+POOL3+Stry+Semi+D+Fera+Twinvilla+Presint+8-88398262.htm
FREEHOLD | CORNER LOT 2.5 Storey Terrace R6B5 Desiran Bayu Presint 16,RM 1 350 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+CORNER+LOT+2+5+Storey+Terrace+R6B5+Desiran+Bayu+Presint+16-88397407.htm
"REDUCE PRICE | 4b 3b | FREEHOLD | Presint 14, Putrajaya",RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/REDUCE+PRICE+4b+3b+FREEHOLD+Presint+14+Putrajaya-88394696.htm
"LUAS | Double Storey 25’ x 68’ Salak Tinggi, Sepang",RM 485 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,https://www.mudah.my/LUAS+Double+Storey+25+x+68+Salak+Tinggi+Sepang-72639223.htm
"Dwiputra residences, putrajaya presint 15",RM 525 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,https://www.mudah.my/Dwiputra+residences+putrajaya+presint+15-88393771.htm
[Corner Lot] Double Storey House Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/+Corner+Lot+Double+Storey+House+Presint+16+Putrajaya-88392962.htm
Rumah 2 Storey End Lot Precint 14,RM 850 000,4 Bedrooms,3 Bathrooms,2195 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+2+Storey+End+Lot+Precint+14-88393217.htm
"FREEHOLD | CORNER LOT 2 Storey Semi-D Presint 16, Putrajaya 4250sqft",RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+CORNER+LOT+2+Storey+Semi+D+Presint+16+Putrajaya+4250sqft-88392350.htm
"[Freeho|4763Sqft] 3 Storey Bungalow House,Lambaian Residence,Bangi UKM",RM 1 890 000,8 Bedrooms,9 Bathrooms,4763 sq.ft.,Putrajaya,https://www.mudah.my/+Freeho+4763Sqft+3+Storey+Bungalow+House+Lambaian+Residence+Bangi+UKM-79596101.htm
Corner Lot Double Storey Bungalow Desa Pinggiran Putra,RM 1 500 000,5 Bedrooms,5 Bathrooms,6000 sq.ft.,Putrajaya,https://www.mudah.my/Corner+Lot+Double+Storey+Bungalow+Desa+Pinggiran+Putra-87911706.htm
Bungalow Setingkat Kg Dato Abu Bakar Baginda Kajang [Gate 1 Putrajaya],RM 880 000,5 Bedrooms,5 Bathrooms,5500 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+Setingkat+Kg+Dato+Abu+Bakar+Baginda+Kajang+Gate+1+Putrajaya+-87854411.htm
[Fully Furnished] Double Storey Bungalow Puncak Pinggiran Putra,RM 2 200 000,5 Bedrooms,5 Bathrooms,4200 sq.ft.,Putrajaya,https://www.mudah.my/+Fully+Furnished+Double+Storey+Bungalow+Puncak+Pinggiran+Putra-88391408.htm
"Freehold double storey terrace house, presint 14, putrajaya!!!murah",RM 880 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+double+storey+terrace+house+presint+14+putrajaya+murah-83375530.htm
{RENOVATION} [CANTIK] END LOT 2 Storey Terrace Presint 9 Putrajaya,RM 850 000,4 Bedrooms,3 Bathrooms,2551 sq.ft.,Putrajaya,https://www.mudah.my/+RENOVATION+CANTIK+END+LOT+2+Storey+Terrace+Presint+9+Putrajaya-86843829.htm
"Double Storey End Lot Terrace House, Presint 14 G, Putrajaya",RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+End+Lot+Terrace+House+Presint+14+G+Putrajaya-88383065.htm
Bungalow double storey Corner Presint 14 Putrajaya near Alamanda,RM 2 900 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+double+storey+Corner+Presint+14+Putrajaya+near+Alamanda-88382847.htm
NEWLY COMPLETED Corner Lot Pine Valley Presint 12 Putrajaya,RM 1 200 000,4 Bedrooms,4 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/NEWLY+COMPLETED+Corner+Lot+Pine+Valley+Presint+12+Putrajaya-88382624.htm
Free Hold Big saiz double storey presint 14 putrajaya Fully Furnishe,RM 965 000,5 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Free+Hold+Big+saiz+double+storey+presint+14+putrajaya+Fully+Furnishe-83888257.htm
"Penthouse 2.5sty Yara Twinvilla, Presint 8, Putrajaya, Putrajaya (faci",RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/Penthouse+2+5sty+Yara+Twinvilla+Presint+8+Putrajaya+Putrajaya+faci-88382263.htm
"2 storey Terrace End Lot at Palma Residence, Presint 11, Putrajaya",RM 880 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/2+storey+Terrace+End+Lot+at+Palma+Residence+Presint+11+Putrajaya-88382410.htm
"FULLY FURNISHED 2.5 storey Semi d New Heaven at Presint 18 , Putrajaya",RM 1 400 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+2+5+storey+Semi+d+New+Heaven+at+Presint+18+Putrajaya-88381939.htm
(Facing Lake Corner) New Haven 2 1/2 Storey Semi D Presint 18 Putrajay,RM 1 500 000,4 Bedrooms,4 Bathrooms,3400 sq.ft.,Putrajaya,https://www.mudah.my/+Facing+Lake+Corner+New+Haven+2+1+2+Storey+Semi+D+Presint+18+Putrajay-88381676.htm
"End Lot (NEW) Double Storey Terrace Kota Warisan, Salak Tinggi",RM 568 000,4 Bedrooms,3 Bathrooms,1739 sq.ft.,Putrajaya,https://www.mudah.my/End+Lot+NEW+Double+Storey+Terrace+Kota+Warisan+Salak+Tinggi-85570451.htm
2.5 Storey Terrace Near Lake Precint 8 Putrajaya,RM 770 000,5 Bedrooms,5 Bathrooms,2090 sq.ft.,Putrajaya,https://www.mudah.my/2+5+Storey+Terrace+Near+Lake+Precint+8+Putrajaya-86916819.htm
"[Private pool] 3 storey Semi D Fera Twin Villa, PRESINT 8, PUTRAJAYA",RM 3 200 000,5 Bedrooms,5 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/+Private+pool+3+storey+Semi+D+Fera+Twin+Villa+PRESINT+8+PUTRAJAYA-78221275.htm
2 storey terrace pelangi residence presint 11 putrajaya for sale,RM 1 150 000,5 Bedrooms,6 Bathrooms,2742 sq.ft.,Putrajaya,https://www.mudah.my/2+storey+terrace+pelangi+residence+presint+11+putrajaya+for+sale-78784296.htm
"[Private Pool] 3 storey Semi D Fera Twin Villa, PRESINT 8, PUTRAJAY",RM 2 700 000,5 Bedrooms,5 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/+Private+Pool+3+storey+Semi+D+Fera+Twin+Villa+PRESINT+8+PUTRAJAY-78230854.htm
"[Private Lift] 3 Sty Semi-D ,Augusta Residence,Presint 12, Putrajaya",RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/+Private+Lift+3+Sty+Semi+D+Augusta+Residence+Presint+12+Putrajaya-81746103.htm
"[Direct Lake View] Yara Twin Villa ,Semi-D Presint 8, Putrajaya",RM 3 700 000,6 Bedrooms,6 Bathrooms,5400 sq.ft.,Putrajaya,https://www.mudah.my/+Direct+Lake+View+Yara+Twin+Villa+Semi+D+Presint+8+Putrajaya-78068276.htm
"[NEW CORNER LOT] 2 Storey Terrace Pine Valley Presint 12, Putrajaya",RM 1 200 000,4 Bedrooms,4 Bathrooms,2143 sq.ft.,Putrajaya,https://www.mudah.my/+NEW+CORNER+LOT+2+Storey+Terrace+Pine+Valley+Presint+12+Putrajaya-88369226.htm
"[Near PUTRAJAYA] BELOW SNP Putra Permai, Equine Park, Seri Kembangan",RM 660 000,4 Bedrooms,3 Bathrooms,1840 sq.ft.,Putrajaya,https://www.mudah.my/+Near+PUTRAJAYA+BELOW+SNP+Putra+Permai+Equine+Park+Seri+Kembangan-87598408.htm
With LIFT & POOL | Near Istana Melawati | 2.5 Storey Semi D Presint 12,RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/With+LIFT+POOL+Near+Istana+Melawati+2+5+Storey+Semi+D+Presint+12-88368197.htm
"Near to Shopping Mall, 2 storey 24x80, RM0 d/p, Cash Back RM88000",RM 349 888,5 Bedrooms,4 Bathrooms,2963 sq.ft.,Putrajaya,https://www.mudah.my/Near+to+Shopping+Mall+2+storey+24x80+RM0+d+p+Cash+Back+RM88000-85458940.htm
2 Storey Terrace House TURNBERRY Intermediate Precint 12 Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,2062 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Terrace+House+TURNBERRY+Intermediate+Precint+12+Putrajaya-88366545.htm
Presint 14B Semi D Putrajaya Fully Furnished,RM 1 250 000,5 Bedrooms,5 Bathrooms,3250 sq.ft.,Putrajaya,https://www.mudah.my/Presint+14B+Semi+D+Putrajaya+Fully+Furnished-86348601.htm
Danau Suria Putrajaya Completed Bungalows 100% loan Zero 0% Deposit,RM 3 000 000,6 Bedrooms,6 Bathrooms,4200 sq.ft.,Putrajaya,https://www.mudah.my/Danau+Suria+Putrajaya+Completed+Bungalows+100+loan+Zero+0+Deposit-77462766.htm
Presint 16 Terrace Double Storey [ FULLY RURNISHED ],RM 880 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,https://www.mudah.my/Presint+16+Terrace+Double+Storey+FULLY+RURNISHED+-88352981.htm
Last!! 89%Rebate!! High Cash Back!! Freehold 50X100 Big Double Storey,RM 403 000,4 Bedrooms,4 Bathrooms,3402 sq.ft.,Putrajaya,https://www.mudah.my/Last+89+Rebate+High+Cash+Back+Freehold+50X100+Big+Double+Storey-88110734.htm
"Ara Sendayan, 30'x75', Seremban, End Lot, Corner, Nilai",RM 620 000,4 Bedrooms,4 Bathrooms,2706 sq.ft.,Putrajaya,https://www.mudah.my/Ara+Sendayan+30+x75+Seremban+End+Lot+Corner+Nilai-86654455.htm
Limited Bungalow (Below Market Value)+(0%DownPayment) 60x100 FreeHold!,RM 756 200,5 Bedrooms,5 Bathrooms,5325 sq.ft.,Putrajaya,https://www.mudah.my/Limited+Bungalow+Below+Market+Value+0+DownPayment+60x100+FreeHold+-86579951.htm
RUMAH CANTIK | RENOVATED 2-Storey 22x75 Precint 11A Putrajaya,RM 695 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/RUMAH+CANTIK+RENOVATED+2+Storey+22x75+Precint+11A+Putrajaya-88288145.htm
"Double Storey Terrace Corner Lot Precinct 12, Putrajaya",RM 1 450 000,4 Bedrooms,3 Bathrooms,4176 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+Corner+Lot+Precinct+12+Putrajaya-84179324.htm
[TANAH LUAS 15Min Putrajaya] 2storey Semi D Taman Jenderam Damai,RM 750 000,4 Bedrooms,3 Bathrooms,2008 sq.ft.,Putrajaya,https://www.mudah.my/+TANAH+LUAS+15Min+Putrajaya+2storey+Semi+D+Taman+Jenderam+Damai-88345693.htm
ENDLOT Facing Open Teres 2 Tingkat Presint 14 Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/ENDLOT+Facing+Open+Teres+2+Tingkat+Presint+14+Putrajaya-86774820.htm
Persint Diplomat at Presint 14 Semi Detached House,RM 1 250 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Persint+Diplomat+at+Presint+14+Semi+Detached+House-88121053.htm
[LPPSA FAST LOAN] 55x70 Extra Land House in Gated Guarded Township,RM 650 000,4 Bedrooms,4 Bathrooms,4125 sq.ft.,Putrajaya,https://www.mudah.my/+LPPSA+FAST+LOAN+55x70+Extra+Land+House+in+Gated+Guarded+Township-86153079.htm
"[Facing Lake, Freehold} 2.5 Storey Semi D at Presint 18, Putrajaya",RM 1 400 000,5 Bedrooms,5 Bathrooms,3500 sq.ft.,Putrajaya,https://www.mudah.my/+Facing+Lake+Freehold+2+5+Storey+Semi+D+at+Presint+18+Putrajaya-88342847.htm
RUMAH Cantik| 2 Storey Terrace House Presint 11 Putrajaya,RM 670 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,https://www.mudah.my/RUMAH+Cantik+2+Storey+Terrace+House+Presint+11+Putrajaya-87437596.htm
Endlot D/storey prisent 14 putrajya,RM 890 000,4 Bedrooms,3 Bathrooms,2200 sq.ft.,Putrajaya,https://www.mudah.my/Endlot+D+storey+prisent+14+putrajya-88339989.htm
[individu designed] 2.5 storey Bungalow Presint 10 Putrajaya,RM 3 500 000,7 Bedrooms,7 Bathrooms,5640 sq.ft.,Putrajaya,https://www.mudah.my/+individu+designed+2+5+storey+Bungalow+Presint+10+Putrajaya-88335126.htm
"Fully-Fitted: 2 Storey Corner Terrace, Presint 14, Putrajaya",RM 999 999,4 Bedrooms,3 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Fitted+2+Storey+Corner+Terrace+Presint+14+Putrajaya-85905740.htm
[ Murah + Size Besar ] Palma Residence Presint 11 Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/+Murah+Size+Besar+Palma+Residence+Presint+11+Putrajaya-88328054.htm
PRIVATE LIFT & SWIMMING POOL Special Package Semi D Putrajaya,RM 2 170 000,7 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/PRIVATE+LIFT+SWIMMING+POOL+Special+Package+Semi+D+Putrajaya-87015910.htm
"(FREEHOLD) RENOVATED SEMI D 2.5 Storey New Haven Presint 18, Putrajaya",RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+RENOVATED+SEMI+D+2+5+Storey+New+Haven+Presint+18+Putrajaya-87612719.htm
Project Damansara Sendayan *Near Mex2 Highway 40*65 Corner lot 5xxk,RM 504 000,4 Bedrooms,4 Bathrooms,2399 sq.ft.,Putrajaya,https://www.mudah.my/Project+Damansara+Sendayan+Near+Mex2+Highway+40+65+Corner+lot+5xxk-88324888.htm
Gov subsidies project 2sty terrace bulanan 1500/bln dkt putrajaya,RM 378 000,4 Bedrooms,4 Bathrooms,2560 sq.ft.,Putrajaya,https://www.mudah.my/Gov+subsidies+project+2sty+terrace+bulanan+1500+bln+dkt+putrajaya-88050009.htm
[!!! NEW HOUSE !!!] Double Storey Terrace House TURNBERRY Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,2062 sq.ft.,Putrajaya,https://www.mudah.my/+NEW+HOUSE+Double+Storey+Terrace+House+TURNBERRY+Putrajaya-86605080.htm
"Corner lot pine valley presint 12, putrajaya brand new facing lake",RM 1 200 000,4 Bedrooms,4 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/Corner+lot+pine+valley+presint+12+putrajaya+brand+new+facing+lake-88320544.htm
"Double Storey Terrace Presint 11, Putrajaya [FREEHOLD | CALM SCENERY]",RM 680 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+Presint+11+Putrajaya+FREEHOLD+CALM+SCENERY+-88319723.htm
BELOW MARKET Double Storey House Presint 11 Putrajaya,RM 690 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/BELOW+MARKET+Double+Storey+House+Presint+11+Putrajaya-86816181.htm
SuperBig 2-Sty SemiD 30x85 BUMI LAST! PROMO LIMITED,RM 471 888,4 Bedrooms,4 Bathrooms,2989 sq.ft.,Putrajaya,https://www.mudah.my/SuperBig+2+Sty+SemiD+30x85+BUMI+LAST+PROMO+LIMITED-87705251.htm
"Semi-D Double Storey, Renovated dan tanah besar , Putrajaya",RM 1 250 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+Double+Storey+Renovated+dan+tanah+besar+Putrajaya-88318423.htm
LAST! ! [Rumah Besar Harga Cantik! !! ] 35x85 Rumah FREEHOLD,RM 471 000,4 Bedrooms,4 Bathrooms,3417 sq.ft.,Putrajaya,https://www.mudah.my/LAST+Rumah+Besar+Harga+Cantik+35x85+Rumah+FREEHOLD-88049210.htm
High Rebate!! [Rumah Besar Harga Berbaloi] Freehold 50X10 Coner House,RM 430 000,5 Bedrooms,5 Bathrooms,3539 sq.ft.,Putrajaya,https://www.mudah.my/High+Rebate+Rumah+Besar+Harga+Berbaloi+Freehold+50X10+Coner+House-88110724.htm
Extra Land 20Feet！Double Storey 24x80 Freehold Corner 0%DP,RM 388 988,4 Bedrooms,4 Bathrooms,3188 sq.ft.,Putrajaya,https://www.mudah.my/Extra+Land+20Feet+Double+Storey+24x80+Freehold+Corner+0+DP-87638248.htm
2 unit d/story prisebt 11 Putrajya,RM 810 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/2+unit+d+story+prisebt+11+Putrajya-88314328.htm
[freehold] double storey terrace presint 12 putrajaya,RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,https://www.mudah.my/+freehold+double+storey+terrace+presint+12+putrajaya-88312304.htm
NICE UNIT! Semi D Double Storey Presint 15 Putrajaya,RM 1 300 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/NICE+UNIT+Semi+D+Double+Storey+Presint+15+Putrajaya-85210798.htm
"Semi detached (single storey)-desa saujana,sungai merab",RM 590 000,4 Bedrooms,2 Bathrooms,3600 sq.ft.,Putrajaya,https://www.mudah.my/Semi+detached+single+storey+desa+saujana+sungai+merab-80906264.htm
"2.5 Storey Exclusive Bungalow at Presint 10, Putrajaya",RM 3 600 000,6 Bedrooms,6 Bathrooms,5640 sq.ft.,Putrajaya,https://www.mudah.my/2+5+Storey+Exclusive+Bungalow+at+Presint+10+Putrajaya-84503284.htm
HOC 2020 - Brand new 2.5 storey terrace house modern & spacious design,RM 646 000,4 Bedrooms,5 Bathrooms,2650 sq.ft.,Putrajaya,https://www.mudah.my/HOC+2020+Brand+new+2+5+storey+terrace+house+modern+spacious+design-86284230.htm
"Triple Storey Facing Lake Semi D Twim VILLA Precint 8, Putrajaya",RM 3 000 000,5 Bedrooms,6 Bathrooms,4226 sq.ft.,Putrajaya,https://www.mudah.my/Triple+Storey+Facing+Lake+Semi+D+Twim+VILLA+Precint+8+Putrajaya-87956547.htm
[100% Loan Zero Downpayment] Rumah Teres 2 Tingkat CYBER SOUTH Terrace,RM 509 900,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,https://www.mudah.my/+100+Loan+Zero+Downpayment+Rumah+Teres+2+Tingkat+CYBER+SOUTH+Terrace-88305017.htm
